DateTime,Precipitation,Temperature,Wind_speed,Humidity,Load
2020/7/10 17:00,0.29,26.045,12.275,85.26,496.7655885
2020/7/10 18:00,0.2575,25.835,13.62,84.5275,478.1809193
2020/7/10 19:00,0.23,25.4,11.8825,86.2825,475.8608706
2020/7/10 20:00,0.2,25.31,10.38,86.205,447.1741099
2020/7/10 21:00,0.1725,25.275,9.7225,86.03,437.8404767
2020/7/10 22:00,0.1475,25.24,10.16,85.86,450.3015661
2020/7/10 23:00,0.12,25.22,10.1825,85.735,506.1673152
2020/7/11 00:00,0.09,25.22,10.135,85.665,493.2101119
2020/7/11 01:00,0.0625,25.2225,10.09,85.6,481.4153648
2020/7/11 02:00,0.05,25.1925,10.1275,84.985,462.8793774
2020/7/11 03:00,0.0575,25.11,10.305,84.22,446.6196255
2020/7/11 04:00,0.0675,25.03,10.4825,84.6925,439.2850195
2020/7/11 05:00,0.0775,25.02,10.4025,84.795,458.112821
2020/7/11 06:00,0.095,25.2425,10.68,83.5325,481.1721741
2020/7/11 07:00,0.1075,25.6125,11.935,82.215,515.8317121
2020/7/11 08:00,0.1125,25.945,12.325,81.815,586.1284193
2020/7/11 09:00,0.1025,26.635,12.43,78.94,622.9669358
2020/7/11 10:00,0.0925,27.7425,12.92,74.8825,655.2188521
2020/7/11 11:00,0.08,28.57,13.7,72.0625,608.9202383
2020/7/11 12:00,0.065,28.875,14.1925,70.1475,628.6916537
2020/7/11 13:00,0.045,29.2025,13.595,68.71,635.8511722
2020/7/11 14:00,0.0375,29.68,13.1075,66.79,658.574893
2020/7/11 15:00,0.03,29.815,12.8525,66.7825,651.1186868
2020/7/11 16:00,0.03,29.535,12.6,67.5475,649.4990029
2020/7/11 17:00,0.03,29.27,11.4575,67.9675,607.7140224
2020/7/11 18:00,0.03,28.96,11.7375,68.3875,592.864786
2020/7/11 19:00,0.0225,28.48,11.4225,70.305,611.9892753
2020/7/11 20:00,0.0275,27.9,11.08,72.455,592.9717802
2020/7/11 21:00,0.04,27.44,11.33,73.7775,553.9980399
2020/7/11 22:00,0.05,27.1925,11.5725,74.335,561.1916391
2020/7/11 23:00,0.06,26.9425,11.795,75.0075,527.9717704
2020/7/12 00:00,0.065,26.255,11.4075,77.7625,504.1682977
2020/7/12 01:00,0.07,25.15,10.6475,82.925,480.3356128
2020/7/12 02:00,0.0725,24.745,11.09,83.7725,462.9961089
2020/7/12 03:00,0.07,24.65,11.07,82.92,447.2762889
2020/7/12 04:00,0.065,24.5525,10.1075,83.795,439.5768337
2020/7/12 05:00,0.055,24.555,9.985,83.535,450.6031177
2020/7/12 06:00,0.04,24.975,9.9225,82.6775,469.7908414
2020/7/12 07:00,0.025,25.5675,10.3475,81.445,512.5048784
2020/7/12 08:00,0.01,26.07,10.6925,79.6575,562.7723784
2020/7/12 09:00,0.0125,27.045,10.815,75.4675,599.6838619
2020/7/12 10:00,0.0175,28.0425,11.085,71.5075,633.5554669
2020/7/12 11:00,0.02,28.935,10.805,68.255,594.4844163
2020/7/12 12:00,0.0125,29.2925,10.2325,67.275,599.8832977
2020/7/12 13:00,0.01,29.715,9.4325,66.12,598.7013619
2020/7/12 14:00,0.01,29.975,8.5625,65.2,626.5174854
2020/7/12 15:00,0.01,29.8025,7.63,65.815,623.526284
2020/7/12 16:00,0.01,29.625,6.325,66.31,613.5019747
2020/7/12 17:00,0.01,29.3475,6.105,66.7,579.9854183
2020/7/12 18:00,0.01,28.83,6.1325,69.5575,565.948463
2020/7/12 19:00,0.01,28.1475,6.16,72.71,586.3910263
2020/7/12 20:00,0.0175,27.425,6.855,75.9225,567.2762743
2020/7/12 21:00,0.02,26.9275,8.09,77.385,541.2013765
2020/7/12 22:00,0.02,26.515,8.3925,78.91,545.3599027
2020/7/12 23:00,0.02,25.8475,8.805,80.335,528.6867947
2020/7/13 00:00,0.03,25.16,9.19,81.2425,507.9280156
2020/7/13 01:00,0.03,24.6975,8.9725,80.9175,490.4426313
2020/7/13 02:00,0.03,24.355,8.515,80.8825,457.0476702
2020/7/13 03:00,0.03,23.98,8.295,82.505,450.9046741
2020/7/13 04:00,0.03,23.82,7.74,83.015,441.551571
2020/7/13 05:00,0.03,23.695,6.9275,83.6675,460.063215
2020/7/13 06:00,0.03,23.885,6.6375,83.1475,495.4960798
2020/7/13 07:00,0.025,24.365,6.6875,80.9875,547.1352091
2020/7/13 08:00,0.02,24.86,7.11,78.9375,626.4639883
2020/7/13 09:00,0.02,25.5925,7.215,75.8425,659.1682636
2020/7/13 10:00,0.02,26.2475,6.755,73.3575,673.3365564
2020/7/13 11:00,0.02,27.005,5.785,71.18,628.448463
2020/7/13 12:00,0.02,27.7825,5.755,69.56,631.8628696
2020/7/13 13:00,0.02,28.745,6.21,66.2175,651.9017558
2020/7/13 14:00,0.02,29.195,6.6,64.8575,667.9377335
2020/7/13 15:00,0.02,29,6.555,66.08,673.793784
2020/7/13 16:00,0.02,28.7275,6.965,67.545,662.4708123
2020/7/13 17:00,0.02,28.39,7.495,67.72,606.0651848
2020/7/13 18:00,0.02,27.59,7.425,70.4625,580.535034
2020/7/13 19:00,0.02,26.915,7.88,72.79,585.0972909
2020/7/13 20:00,0.02,26.45,7.7725,74.4675,565.6371693
2020/7/13 21:00,0.02,26.035,7.355,76.3325,550.4620379
2020/7/13 22:00,0.02,25.6,7.165,78.42,549.3871547
2020/7/13 23:00,0.02,25.1275,7.2625,79.96,534.9562014
2020/7/14 00:00,0.02,24.8075,6.87,79.9325,507.4416342
2020/7/14 01:00,0.02,24.405,6.595,81.5175,491.9455302
2020/7/14 02:00,0.02,24.2275,6.925,82.0525,469.8784144
2020/7/14 03:00,0.02,23.945,6.385,83.4325,460.807393
2020/7/14 04:00,0.02,23.58,6.0725,85.3275,447.3346498
2020/7/14 05:00,0.02,23.7175,5.8525,84.735,462.6021693
2020/7/14 06:00,0.02,24.335,5.0475,82.0975,490.0242899
2020/7/14 07:00,0.02,24.825,4.17,80.2675,549.3482636
2020/7/14 08:00,0.02,25.4275,4,78.6975,634.8054426
2020/7/14 09:00,0.02,26.5,4.4675,76.19,663.6527432
2020/7/14 10:00,0.02,27.655,4.5625,72.8475,693.0204523
2020/7/14 11:00,0.025,28.81,4.685,68.5075,647.3200243
2020/7/14 12:00,0.03,29.695,4.855,65.3925,658.5457393
2020/7/14 13:00,0.03,30.935,5.0225,61.53,678.2003696
2020/7/14 14:00,0.03,31.82,5.075,59.575,690.5204426
2020/7/14 15:00,0.03,32.1525,5.265,58.405,703.3268434
2020/7/14 16:00,0.03,32.2775,5.35,58.21,709.221785
2020/7/14 17:00,0.03,32.11,4.7825,59.635,640.087534
2020/7/14 18:00,0.03,31.1925,5.0075,62.1575,620.6031274
2020/7/14 19:00,0.03,30.05,5.01,65.215,629.3239154
2020/7/14 20:00,0.03,29.1325,5.0475,68.1225,605.6225632
2020/7/14 21:00,0.03,28.195,6.1175,73.355,587.0476848
2020/7/14 22:00,0.03,27.5925,6.965,76.3125,584.0759047
2020/7/14 23:00,0.03,27.0975,6.675,78.6575,556.4542899
2020/7/15 00:00,0.03,26.5525,6.685,80.2475,536.6974805
2020/7/15 01:00,0.03,26.1525,6.355,80.645,506.8531323
2020/7/15 02:00,0.03,25.785,6.1975,82.0575,491.6731323
2020/7/15 03:00,0.03,25.645,6.595,82.2475,481.7898881
2020/7/15 04:00,0.03,25.5075,5.9775,82.4475,465.2383171
2020/7/15 05:00,0.03,25.425,5.8225,82.87,480.4766829
2020/7/15 06:00,0.03,25.685,5.9025,82.325,507.6508025
2020/7/15 07:00,0.03,26.425,5.385,79.17,576.6147714
2020/7/15 08:00,0.03,27.31,4.9875,76.0725,663.8861965
2020/7/15 09:00,0.03,28.27,5.2,73.16,697.1838473
2020/7/15 10:00,0.03,29.23,5.3675,69.78,729.2947471
2020/7/15 11:00,0.03,30.1725,5.875,66.7625,690.5447276
2020/7/15 12:00,0.03,30.895,5.66,64.1325,692.4708366
2020/7/15 13:00,0.03,31.555,5.215,61.9025,705.5933949
2020/7/15 14:00,0.03,32.17,5.805,59.4725,725.1459047
2020/7/15 15:00,0.03,32,7.2875,59.2925,717.2081858
2020/7/15 16:00,0.03,31.7075,8.28,60.155,713.2052772
2020/7/15 17:00,0.03,30.8725,8.04,62.84,646.4785944
2020/7/15 18:00,0.03,29.5475,7.85,66.8825,618.881323
2020/7/15 19:00,0.03,28.3875,8.035,70.5225,626.5612986
2020/7/15 20:00,0.03,27.5125,7.77,72.9425,607.8988521
2020/7/15 21:00,0.03,26.935,7.2125,75.4075,577.9085603
2020/7/15 22:00,0.03,26.415,7.1775,77.725,589.3774125
2020/7/15 23:00,0.03,26.085,6.915,79.155,563.1711868
2020/7/16 00:00,0.03,25.895,6.895,79.1575,533.9202043
2020/7/16 01:00,0.03,25.705,6.875,78.7525,519.7811284
2020/7/16 02:00,0.03,25.4125,6.9,79.99,493.5116683
2020/7/16 03:00,0.03,25.08,6.6675,81.4575,488.4387403
2020/7/16 04:00,0.025,24.955,5.755,81.815,476.2792072
2020/7/16 05:00,0.025,24.965,5.69,81.7925,483.6916537
2020/7/16 06:00,0.03,25.31,6.675,80.47,521.2742899
2020/7/16 07:00,0.03,25.7475,6.9875,78.7625,589.4601167
2020/7/16 08:00,0.03,26.1825,7.51,77.835,677.4707977
2020/7/16 09:00,0.03,27.0275,7.4775,75.4975,721.8579621
2020/7/16 10:00,0.03,27.9775,7.33,71.7875,742.1546449
2020/7/16 11:00,0.03,28.9525,6.29,68.6725,689.207179
2020/7/16 12:00,0.03,29.775,6.42,66.5525,704.1536673
2020/7/16 13:00,0.03,30.2225,7.3,64.67,718.2198395
2020/7/16 14:00,0.03,30.425,6.74,63.9275,734.6449416
2020/7/16 15:00,0.03,30.395,5.6775,64.6875,734.7373298
2020/7/16 16:00,0.03,30.355,5.18,64.78,730.5982782
2020/7/16 17:00,0.03,30.1725,4.885,66.35,653.5457247
2020/7/16 18:00,0.03,29.6775,5.14,68.065,641.3618531
2020/7/16 19:00,0.03,29.025,6.005,70.765,643.662427
2020/7/16 20:00,0.03,28.3075,6.8625,72.9575,626.5126751
2020/7/16 21:00,0.03,27.8075,7.085,73.885,597.2568239
2020/7/16 22:00,0.03,27.51,7.085,74.3825,602.1449222
2020/7/16 23:00,0.03,27.255,7.0825,74.76,587.6215856
2020/7/17 00:00,0.03,26.9225,7.255,75.52,562.874499
2020/7/17 01:00,0.03,26.39,6.9,77.4075,543.4046401
2020/7/17 02:00,0.03,26.015,6.925,78.88,526.7704232
2020/7/17 03:00,0.03,25.895,7.17,78.7875,511.2159582
2020/7/17 04:00,0.03,25.775,7.115,78.2825,500.1994115
2020/7/17 05:00,0.03,25.795,7.4525,78.4125,506.6877189
2020/7/17 06:00,0.03,26.0475,9.535,77.6925,546.789893
2020/7/17 07:00,0.04,26.5525,10.7525,75.7525,618.3414446
2020/7/17 08:00,0.04,27.6025,12.0025,71.5025,713.1760652
2020/7/17 09:00,0.04,28.6875,11.6075,67.6725,766.760715
2020/7/17 10:00,0.04,29.6425,11.245,64.6375,783.336571
2020/7/17 11:00,0.04,30.585,11.9325,61.1975,738.5116537
2020/7/17 12:00,0.0375,31.1,12.18,58.7125,751.5174854
2020/7/17 13:00,0.03,31.695,12.4275,56.76,764.1245088
2020/7/17 14:00,0.03,31.9325,12.155,55.8575,769.9513473
2020/7/17 15:00,0.0375,31.9175,11.135,56.05,757.1984436
2020/7/17 16:00,0.04,31.905,10.53,56.2075,753.8181177
2020/7/17 17:00,0.04,31.625,10.1625,56.24,685.9581858
2020/7/17 18:00,0.04,30.7675,9.555,58.69,656.4542802
2020/7/17 19:00,0.04,29.95,9.18,61.15,666.2548735
2020/7/17 20:00,0.04,29.5275,9.4275,62.555,644.9513473
2020/7/17 21:00,0.04,29.005,9.2925,65.33,634.5233609
2020/7/17 22:00,0.04,28.375,8.74,69.08,639.8929718
2020/7/17 23:00,0.04,27.91,9.405,71.2825,610.9630204
2020/7/18 00:00,0.04,27.715,9.815,71.5175,586.4785992
2020/7/18 01:00,0.04,27.525,10.3725,70.8775,561.6001848
2020/7/18 02:00,0.04,27.3775,10.38,70.46,536.7509776
2020/7/18 03:00,0.04,27.3025,10.7675,70.245,530.1167315
2020/7/18 04:00,0.04,27.11,11.605,70.5725,512.6313424
2020/7/18 05:00,0.04,26.8675,11.48,71.295,503.584606
2020/7/18 06:00,0.04,27.025,11.63,70.69,512.8647957
2020/7/18 07:00,0.04,27.265,12.01,69.7925,575.2188619
2020/7/18 08:00,0.04,27.615,12.58,69.15,654.1244942
2020/7/18 09:00,0.0475,28.5,12.845,67.0125,693.2830593
2020/7/18 10:00,0.05,29.32,13.67,64.4225,707.0574076
2020/7/18 11:00,0.05,30.2125,14.8325,60.99,664.6108998
2020/7/18 12:00,0.045,31.1425,14.185,57.295,685.4134387
2020/7/18 13:00,0.04,31.6525,13.1275,56.08,689.2169163
2020/7/18 14:00,0.04,32.0325,13.415,54.6825,721.7995963
2020/7/18 15:00,0.0475,32.0775,13.0975,54.355,720.3988181
2020/7/18 16:00,0.05,31.7875,12.1,55.4475,699.8346595
2020/7/18 17:00,0.05,31.275,11.455,57.12,655.9532928
2020/7/18 18:00,0.05,30.5025,11.7125,59.205,626.9649757
2020/7/18 19:00,0.055,29.5,11.9675,63.3825,640.9970671
2020/7/18 20:00,0.06,28.8125,11.86,65.7825,639.207213
2020/7/18 21:00,0.07,28.2675,11.03,67.055,621.1137938
2020/7/18 22:00,0.08,27.8025,10.6925,67.6725,616.7023395
2020/7/18 23:00,0.0925,27.215,10.9375,69.8575,595.8463084
2020/7/19 00:00,0.1025,26.51,11.1875,72.845,578.9104767
2020/7/19 01:00,0.115,25.585,12.1475,76.51,544.3190418
2020/7/19 02:00,0.14,25.0225,11.515,78.02,521.848249
2020/7/19 03:00,0.1925,24.675,11.315,78.55,518.385214
2020/7/19 04:00,0.2425,24.4125,11.83,78.245,497.1400535
2020/7/19 05:00,0.2875,24.11,11.225,79.4275,499.9513521
2020/7/19 06:00,0.3175,24.2175,10.9525,78.895,502.174144
2020/7/19 07:00,0.3475,24.405,10.675,78.6,525.2577821
2020/7/19 08:00,0.3675,24.435,10.7975,78.8175,581.6196547
2020/7/19 09:00,0.37,24.675,11.3425,76.47,624.3774514
2020/7/19 10:00,0.37,24.87,11.5125,75.43,639.3093385
2020/7/19 11:00,0.355,24.5925,11.39,77.3875,602.6021498
2020/7/19 12:00,0.3075,24.2175,10.5525,80.585,595.9776411
2020/7/19 13:00,0.26,23.975,9.7875,81.38,590.4036722
2020/7/19 14:00,0.22,23.985,10.0125,80.27,600.3988327
2020/7/19 15:00,0.1925,24.085,9.9525,79.9625,579.9854183
2020/7/19 16:00,0.1625,24.1825,9.4425,79.6775,590.0048638
2020/7/19 17:00,0.135,24.145,9.6225,79.8575,545.9678794
2020/7/19 18:00,0.12,23.8825,9.295,80.8525,528.6284339
2020/7/19 19:00,0.105,23.495,8.895,82.6925,541.6780204
2020/7/19 20:00,0.0975,23.0725,8.105,84.87,514.683857
2020/7/19 21:00,0.105,22.9375,7.68,85.3975,494.8103259
2020/7/19 22:00,0.1125,22.8075,7.33,85.94,499.3336381
2020/7/19 23:00,0.12,22.6675,6.965,86.36,487.1692364
2020/7/20 00:00,0.12,22.52,6.23,86.565,468.9834874
2020/7/20 01:00,0.1175,22.37,6.66,86.77,453.3560554
2020/7/20 02:00,0.1075,22.23,6.31,86.98,435.8609047
2020/7/20 03:00,0.08,22.1,6.2675,87.1875,432.0087403
2020/7/20 04:00,0.0525,21.97,7.0175,87.4025,427.5875535
2020/7/20 05:00,0.0475,21.95,7.05,87.13,440.3258804
2020/7/20 06:00,0.07,22.1175,6.275,86.8025,465.8997909
2020/7/20 07:00,0.095,22.4075,5.345,86.63,517.378429
2020/7/20 08:00,0.11,22.995,5.695,84.1825,600.393964
2020/7/20 09:00,0.11,23.4825,5.7625,82.4325,629.0904621
2020/7/20 10:00,0.1175,23.8,5.9025,81.7225,638.4533025
2020/7/20 11:00,0.11,24.4125,6.34,79.93,604.3142218
2020/7/20 12:00,0.0925,24.82,6.02,79.3475,595.6031177
2020/7/20 13:00,0.0725,25.2225,5.485,77.76,604.9951119
2020/7/20 14:00,0.06,25.5475,5.1075,76.4625,627.0233414
2020/7/20 15:00,0.0675,25.6075,5.7525,76.2775,626.4591196
2020/7/20 16:00,0.07,25.3375,5.905,77.9775,621.3521158
2020/7/20 17:00,0.0675,24.91,5.705,80.18,566.1624416
2020/7/20 18:00,0.0575,24.59,6.11,81.18,539.8929815
2020/7/20 19:00,0.045,24.27,5.505,82.2225,547.4270233
2020/7/20 20:00,0.04,24.02,5.2675,83.175,529.0418434
2020/7/20 21:00,0.04,23.9125,5.565,83.885,509.0953405
2020/7/20 22:00,0.04,23.805,6.0125,84.6025,512.1206226
2020/7/20 23:00,0.04,23.5925,6.5,85.915,502.8404864
2020/7/21 00:00,0.04,23.325,7.345,87.495,474.1050389
2020/7/21 01:00,0.05,23.27,7.625,87.86,460.1361819
2020/7/21 02:00,0.05,23.215,7.395,88.1025,443.3803696
2020/7/21 03:00,0.05,23.1575,6.6575,88.13,429.6157539
2020/7/21 04:00,0.05,23.1,6.4825,88.1575,421.6536965
2020/7/21 05:00,0.05,23.165,6.525,87.95,440.6079621
2020/7/21 06:00,0.04,23.5475,6.9325,86.6525,481.1040759
2020/7/21 07:00,0.035,24.2675,7.3425,84.2725,541.0116829
2020/7/21 08:00,0.03,25.225,7.34,81.0875,627.855034
2020/7/21 09:00,0.03,26.4175,7.4325,76.2075,658.9591537
2020/7/21 10:00,0.03,27.8025,7.8275,71.27,690.403716
2020/7/21 11:00,0.03,28.8125,7.8225,67.4475,667.7626459
2020/7/21 12:00,0.03,29.605,8.84,64.8475,667.7821158
2020/7/21 13:00,0.03,30.3125,8.655,62.735,684.6789981
2020/7/21 14:00,0.02,30.7475,8.965,61.2625,708.326858
2020/7/21 15:00,0.02,31.1225,9,58.865,702.7383414
2020/7/21 16:00,0.0225,31.29,10.125,57,699.2363619
2020/7/21 17:00,0.03,31.075,10.1025,57.365,646.5661673
2020/7/21 18:00,0.03,30.235,9.0175,60.29,619.6060263
2020/7/21 19:00,0.03,29.3275,8.1975,64.1875,622.8161284
2020/7/21 20:00,0.03,28.475,8.035,68.2575,603.0009582
2020/7/21 21:00,0.03,27.8825,8.94,69.4725,584.6109095
2020/7/21 22:00,0.03,27.415,9.2875,69.7575,587.0330788
2020/7/21 23:00,0.03,27.05,9.2825,70.755,557.7772325
2020/7/22 00:00,0.03,26.5725,9.04,72.63,545.7830545
2020/7/22 01:00,0.03,26.1375,9.355,74.3825,523.3900973
2020/7/22 02:00,0.03,25.875,9.525,75.295,506.040856
2020/7/22 03:00,0.03,25.825,9.7875,75.1375,503.3803599
2020/7/22 04:00,0.03,25.605,10.2775,75.2425,483.5116975
2020/7/22 05:00,0.03,25.8675,10.1775,72.8425,494.5573979
2020/7/22 06:00,0.03,26.235,9.7075,71.6025,520.9046936
2020/7/22 07:00,0.03,26.92,9.57,69.035,603.3608755
2020/7/22 08:00,0.03,28.07,10.825,64.5775,687.1790078
2020/7/22 09:00,0.03,29.205,11.765,60.925,722.5291683
2020/7/22 10:00,0.03,30.38,12.4125,57.7425,754.1439543
2020/7/22 11:00,0.03,31.3175,12.5125,54.7725,716.7071984
2020/7/22 12:00,0.03,32.03,12.24,52.5525,716.0894844
2020/7/22 13:00,0.03,32.6225,12.0075,50.8175,733.448463
2020/7/22 14:00,0.03,32.725,11.435,50.085,748.8862014
2020/7/22 15:00,0.03,32.615,11.01,50.0125,759.6546936
2020/7/22 16:00,0.03,32.7925,10.66,49.64,736.4542704
2020/7/22 17:00,0.03,32.45,10.3775,50.12,668.9785992
2020/7/22 18:00,0.03,31.5675,8.86,52.9,649.8200292
2020/7/22 19:00,0.03,30.6225,7.49,55.44,645.3307393
2020/7/22 20:00,0.03,29.67,7.23,58.9275,648.886216
2020/7/22 21:00,0.03,28.875,7.415,62.77,620.5447665
2020/7/22 22:00,0.03,28.08,7.3,66,614.4211819
2020/7/22 23:00,0.03,27.4975,7.895,67.81,586.4785992
2020/7/23 00:00,0.0325,27.1325,8.7475,68.165,566.7947617
2020/7/23 01:00,0.04,26.69,9.825,69.985,542.3832539
2020/7/23 02:00,0.04,26.395,9.925,70.4975,526.4932101
2020/7/23 03:00,0.04,26.065,9.4475,70.8075,507.9912451
2020/7/23 04:00,0.04,25.845,9.9425,71.685,494.4455399
2020/7/23 05:00,0.04,25.88,10.8275,71.7025,505.272393
2020/7/23 06:00,0.04,26.4225,9.835,69.98,529.7422082
2020/7/23 07:00,0.04,27.2575,9.175,67.0575,606.2791634
2020/7/23 08:00,0.04,28.4925,9.79,62.675,698.3851946
2020/7/23 09:00,0.04,29.69,10.02,58.7275,741.2743239
2020/7/23 10:00,0.04,30.63,9.8,55.9475,756.6002043
2020/7/23 11:00,0.04,31.655,9.1375,53.105,714.7714105
2020/7/23 12:00,0.04,32.375,8.99,51.695,730.2188862
2020/7/23 13:00,0.04,32.685,8.84,51.4025,747.5243142
2020/7/23 14:00,0.04,33.08,8.6175,50.31,756.2500243
2020/7/23 15:00,0.04,33.485,8.2725,49.9175,753.9883366
2020/7/23 16:00,0.04,33.5625,7.705,49.8225,742.1254912
2020/7/23 17:00,0.04,33.105,7.14,51.445,675.5690856
2020/7/23 18:00,0.04,32.095,6.66,54.6875,657.6507588
2020/7/23 19:00,0.04,31.0875,5.8,57.455,657.821036
2020/7/23 20:00,0.04,30.07,5.8775,60.885,650.0826946
2020/7/23 21:00,0.04,29.09,5.945,65.105,634.1391002
2020/7/23 22:00,0.04,28.34,6.015,68.68,623.6040661
2020/7/23 23:00,0.04,27.895,5.8125,70.3025,602.8356031
2020/7/24 00:00,0.04,27.475,5.395,71.685,564.7422471
2020/7/24 01:00,0.04,26.8475,5.3525,75.5475,547.0525
2020/7/24 02:00,0.04,26.385,5.3025,77.01,535.9679086
2020/7/24 03:00,0.04,26.185,5.475,76.5525,518.8423833
2020/7/24 04:00,0.04,25.92,5.565,77.5025,501.468857
2020/7/24 05:00,0.04,25.8,5.4375,78.0775,497.1303745
2020/7/24 06:00,0.04,26.09,5.9675,77.7775,534.5136333
2020/7/24 07:00,0.04,26.6975,6.12,76.3425,611.3861673
2020/7/24 08:00,0.04,27.79,6.42,71.7025,708.2490224
2020/7/24 09:00,0.04,29.0275,6.6425,67.065,750.8852237
2020/7/24 10:00,0.04,30.26,6.3,62.39,755.1118482
2020/7/24 11:00,0.0425,31.0025,5.93,59.4075,717.3735409
2020/7/24 12:00,0.05,31.8,5.525,56.605,729.1293969
2020/7/24 13:00,0.05,32.6,5.345,53.765,740.4523103
2020/7/24 14:00,0.05,33.125,5.2775,52.8075,753.448463
2020/7/24 15:00,0.05,33.06,5.0125,53.7225,760.2383268
2020/7/24 16:00,0.05,32.79,5.12,54.6575,751.2500097
2020/7/24 17:00,0.05,32.37,4.8375,55.9275,686.5953161
2020/7/24 18:00,0.05,31.5675,4.235,58.15,650.5253161
2020/7/24 19:00,0.05,30.4975,3.97,62.43,656.0116537
2020/7/24 20:00,0.05,29.475,4.425,67.77,638.5651605
2020/7/24 21:00,0.05,28.715,5.9125,70.86,617.5389056
2020/7/24 22:00,0.05,28.075,6.08,73.545,623.1663667
2020/7/24 23:00,0.05,27.5925,5.995,75.595,590.4620331
2020/7/25 00:00,0.05,27.14,5.7125,76.84,567.0768434
2020/7/25 01:00,0.05,26.9,5.805,76.6325,542.8842412
2020/7/25 02:00,0.05,26.5425,5.955,78.7475,525.3550389
2020/7/25 03:00,0.05,26.1225,6.2075,81.7375,516.1283998
2020/7/25 04:00,0.05,25.91,6.46,82.5,505.0292023
2020/7/25 05:00,0.05,25.89,6.155,82.455,500.3015321
2020/7/25 06:00,0.05,26.1875,5.595,81.085,519.5671449
2020/7/25 07:00,0.05,26.4825,5.825,79.7825,570.0146012
2020/7/25 08:00,0.05,27.045,5.735,76.7425,643.5311527
2020/7/25 09:00,0.05,28.045,5.715,72.31,681.6001702
2020/7/25 10:00,0.05,29.1725,5.47,68.5025,702.2665661
2020/7/25 11:00,0.05,30.405,5.31,63.7175,666.3375195
2020/7/25 12:00,0.05,31.28,5.135,61.98,676.6439689
2020/7/25 13:00,0.05,31.9725,5.715,60.165,697.7237208
2020/7/25 14:00,0.05,32.75,5.13,57.2425,708.9591196
2020/7/25 15:00,0.05,33.2125,4.51,55.4975,704.0710214
2020/7/25 16:00,0.05,33.34,4.795,54.9425,697.9912549
2020/7/25 17:00,0.05,32.8575,5.605,56.1275,659.6352286
2020/7/25 18:00,0.05,31.715,5.9075,59.545,629.7033074
2020/7/25 19:00,0.055,30.635,5.69,64.39,642.013643
2020/7/25 20:00,0.06,29.7775,5.5525,68.86,617.6118726
2020/7/25 21:00,0.06,29.11,5.265,71.475,602.6751216
2020/7/25 22:00,0.06,28.565,5.885,73.6825,611.0311187
2020/7/25 23:00,0.06,28.1125,6.7475,75.43,590.5836284
2020/7/26 00:00,0.06,27.595,6.74,77.355,567.4124757
2020/7/26 01:00,0.06,27.2825,6.505,78.2625,535.9873249
2020/7/26 02:00,0.06,26.905,6.44,79.6125,525.4815029
2020/7/26 03:00,0.06,26.53,6.16,81.0325,515.1556372
2020/7/26 04:00,0.06,26.37,6.405,81.3175,500.6760554
2020/7/26 05:00,0.06,26.3475,6.73,81.07,500.2577724
2020/7/26 06:00,0.06,26.68,7.1275,79.2775,515.5204232
2020/7/26 07:00,0.06,27.225,6.5125,76.455,564.4552383
2020/7/26 08:00,0.06,27.89,6.46,73.4725,629.1245379
2020/7/26 09:00,0.06,28.805,6.7975,69.3475,682.9669261
2020/7/26 10:00,0.06,29.645,7.1025,66.0325,686.3278405
2020/7/26 11:00,0.06,30.235,7.5275,64.7825,656.6779961
2020/7/26 12:00,0.06,31.06,7.4475,61.69,671.1429718
2020/7/26 13:00,0.06,31.845,7.5125,58.485,677.971785
2020/7/26 14:00,0.06,31.9275,7.445,56.675,683.0836576
2020/7/26 15:00,0.06,31.5475,8,58.505,667.2665272
2020/7/26 16:00,0.06,30.915,8.7075,62.7825,668.4289835
2020/7/26 17:00,0.0625,29.8475,8.7325,66.3225,624.5963035
2020/7/26 18:00,0.07,28.6875,8.2475,69.5125,604.3093531
2020/7/26 19:00,0.07,27.5475,8.325,72.8075,606.6439494
2020/7/26 20:00,0.07,26.79,8.305,74.59,585.1118385
2020/7/26 21:00,0.0775,26.44,7.345,75.7475,562.7723784
2020/7/26 22:00,0.0825,26.305,7.7025,75.4375,575.3210409
2020/7/26 23:00,0.105,26.07,8.31,76.4975,563.5700486
2020/7/27 00:00,0.145,25.7425,9.125,77.69,546.1089494
2020/7/27 01:00,0.185,25.5175,9.11,78.385,521.6975
2020/7/27 02:00,0.215,25.345,8.55,78.9475,499.5135944
2020/7/27 03:00,0.24,25.1325,8.33,79.91,467.6702237
2020/7/27 04:00,0.2625,24.8375,7.7725,81.3525,465.0729621
2020/7/27 05:00,0.295,24.765,7.4825,81.5975,458.5116829
2020/7/27 06:00,0.325,24.7125,7.8975,81.72,487.4707879
2020/7/27 07:00,0.365,24.66,7.52,81.8475,561.5320817
2020/7/27 08:00,0.4075,24.735,7.81,82.4425,653.2539105
2020/7/27 09:00,0.46,25.015,7.5875,83.16,698.0107296
2020/7/27 10:00,0.5125,25.285,6.5775,82.035,709.071036
2020/7/27 11:00,0.525,25.385,6.495,81.1825,658.574893
2020/7/27 12:00,0.4625,25.4275,7.3575,81.38,654.2460895
2020/7/27 13:00,0.4,25.635,8.445,80.83,677.329786
2020/7/27 14:00,0.3325,25.57,8.0175,81.615,676.6342364
2020/7/27 15:00,0.265,25.8725,6.57,79.6125,665.4377286
